id,chat_id,message_id,chat_title,sender,message,message_thread_id,date,time
677,-1002211098365,1223,Production Reporting,ahmadsamir22,"Daily Status - 6/8

- Continue following up on uploading the tutorial video for Vconnct Classroom Client API to YouTube.

- Complete the update of the Vconnct Classroom Client API documentation.

- Follow up with Eng. Gabr to resolve the issue with retrieving recordings.

- Meet with Mansour to discuss the best approach for implementing the invitation functionality for Vconnct Meet from Vconnct Enterprise.",Meetings & General Conversations,2024-08-06,13:28:24
679,-1002211098365,1225,Production Reporting,MohamedElKoofy,"6/8 Daily Tasks
- Review the Affiliate video script sent by Amira
- Record Affiliate video voice-over with Aya
- Enhance the Audio File & remove noise and deliver it to Mona
- Assisted Abdullah in Uploading Picture in Picture video to YouTube",Meetings & General Conversations,2024-08-06,14:07:07
680,-1002211098365,1226,Production Reporting,EdroSoli392,"6/8 Daily report:

- Meet with Toqa and Alaa to see how is the work doing and answer for any inquires they have, and reviewed toqa calender flow.
- Trying to fix a problem in the store while uploading the mobile app with Osama Saleh.
- Me and Mohammed Nabil sat to organize and see what are the things to be tested on the app and he start on it. 
- meet with Abdelghafar on the screens of classroom and new what is missing from a UI/UX and like that.
- meeting with Ewieda on the UX of the Mobile app.",Meetings & General Conversations,2024-08-06,14:07:57
682,-1002211098365,1228,Production Reporting,A_Abdelghaffar,"Abdelghaffar Daily Report 06-Aug
—————————————————
- Finalize the handoff of the classroom.
- Make August plan.
- Attend HR - Kasber meeting.
- Assist Berry in LMS rebranding.
- Introduce Kasber to ERPNext.
- Review Alaa Subscription page *2.
- Review Ammar case study.
- Quick feedback to Ammar.
- Assist Zeinab in Inmate UI.
—————————————————",Meetings & General Conversations,2024-08-06,14:55:52
684,-1002211098365,1230,Production Reporting,Shaimaedris9,"06/08 daily task
-  Inmate UX Writing content screens ""Arab"" and discussed with Zeinab some points related to the content, but still will continue tom.
- Finished 4 segments categories for LMS notification content ""Arab"" and reviewed all of the segments Arab/English ""Batch1"" LMS  ""All done"".
- Review API Landing page content Yousra did and provided feedback for the direction of the page.
- Went through the Meet Mobile new screens and update to be updated and replaced in the help center.
- Review the release note v7.5.1, and draft it in the help center.",Meetings & General Conversations,2024-08-06,15:07:17
712,-1002211098365,1258,Production Reporting,zeinabahmed_2,"05/08 Daily Tasks:
ᯓ Attended Daily meeting
ᯓ Dubai Inmate Visits System:
• Worked on the Super Admin Dashboard using ShadCN Components Arabic version",Meetings & General Conversations,2024-08-06,21:04:39
692,-1002211098365,1238,Production Reporting,Loly_re,"Alaa Ali Daily report 06/ 08 :   

- R & D daily meeting
- Dev meeting
- Made an inspiration to get some ideas to change subscription tab 
-Finsihed my subscription tab  with it's different states using shad cn 
- Multiple reviews from Abdelghafur , Abdallah and Ewida to give me some feedbacks
- Finished redesigning the recording tab with it's different states using shadcn 
- Finished share record different options using shadcn",Meetings & General Conversations,2024-08-06,16:05:46
693,-1002211098365,1239,Production Reporting,MohamadElrayes,"Daily Status August 6th

- Resolved the translation library error and completed all the translations for the landing page.",Meetings & General Conversations,2024-08-06,16:21:39
703,-1002211098365,1249,Production Reporting,Serag_Farghaly,"6/8 Daily Tasks:

Collaborations and Discussions:
- Discussion with Koofy: Explored the possibility of adding videos/animations to the website. Found a tool that could alleviate concerns and planned joint investigation.

- Discussion with Abdelghaffar & Alaa: Reviewed their designs and had a longer discussion with Abdelghaffar about maintaining the Figma design system. Delegated tasks to address unresolved R&D requests.

- Discussion with Eman: Talked about solution pages and the feasibility of using shortcuts, even if paid, for customization. Discussed the implications of website themes on user experience, advocating for a system-theme-oriented experience.

Meetings and Support:
- Supporting Sara with Landing Pages: Met with Amira & Shiewy to resolve communication issues that were hindering progress, following Sara's flag.

- Long Work Session on Rebranding for 'LK': Focused on ensuring a rich presence of components in the rebranding. Showcased both the MVP and the aimed first UI version release for the new Engine.

Communications:
- Sent Certum Email: Finalized and sent an email detailing the relationship between Variiance & Vconnct after reviewing it with Mr. Magid and making his suggested adjustments.

- Resource Coordination with Shaimaa, Zeinab, & Yosra: Discussed design resources and shared various links and directories on Telegram.",Meetings & General Conversations,2024-08-06,18:45:13
713,-1002211098365,1259,Production Reporting,zeinabahmed_2,"06/08 Daily Tasks:
ᯓ Attended Daily meeting
ᯓ Follow up with Eng. Khalifa about the email address to get in touch with Logitech, and still waiting for his reply
ᯓ Dubai Inmate Visits System:
• Working Dashboard using ShadCN Components Arabic version, with constant discussions with Shaimaa about the UX writing and meeting with Menna to discuss the screens alignment with the video script, still need to update some screens",Meetings & General Conversations,2024-08-06,21:04:52
714,-1002211098365,1260,Production Reporting,Abd_Al_Rhman_Ragab,"6/8 tasks:

- meeting with Empower explaining the configuration 

- meeting with The Bridge introducing LMS Schools and receiving the criterical requirements (the system contains most of them) 

- sent the requirements to Ramadan to discuss the estimation tomorrow

- updated the production (related to tomorrow meeting to get the stakeholders approvals)

- sent to Ramadan the online examination feature discription of LMS Schools)",Meetings & General Conversations,2024-08-06,21:50:48
720,-1002211098365,1266,Production Reporting,AhmedKhalifaDev,"# Daily Report
fix bugs 
- critical bug [app crash](https://v-enterprise.atlassian.net/browse/EP-62) when request meeting in chat
- on copy [meeting link](https://v-enterprise.atlassian.net/jira/software/projects/EP/issues/EP-63?jql=project%20%3D%20%22EP%22%0AAND%20assignee%20%3D%20currentUser%28%29%0AAND%20status%20IN%20%28%22To%20Do%22%2C%20%22In%20Progress%22%2C%20%22TO%20BE%20DEPLOYED%22%2C%20PENDING%2C%20REWORK%2C%20%22TO%20BE%20TESTED%22%29%0AORDER%20BY%20created%20DESC) no message shown on some devices  
- call card in massages better styling 
upload the app on 
- play store (waiting for approval)
- app gallery (waiting for approval)

updating android to the new version ( in progress )",Meetings & General Conversations,2024-08-07,6:06:41
721,-1002211098365,1267,Production Reporting,AhmedKhalifaDev,"Daily Report
fix bugs 
- critical bug [app crash] when request meeting in chat
- on copy [meeting link] no message shown on some devices  
- call card in massages better styling 
upload the app on 
- play store (waiting for approval)
- app gallery (waiting for approval)

updating android to the new version ( in progress )",Meetings & General Conversations,2024-08-07,6:08:11
722,-1002211098365,1268,Production Reporting,MahmoudMamdooh,"4/8

-fixed ios issues for V.connct chats

-uploaded the new version to the store 

-started new project for the Meet client SDK

-Met with Shaima and Mr. Mahmoud to discuss the requirements for the Delta client.

-Held a meeting with Abdullah Edriss about this additional requirements.",Meetings & General Conversations,2024-08-07,6:18:02
723,-1002211098365,1269,Production Reporting,MahmoudMamdooh,"5/8

-Resolved 3 bugs in vconnct meet
-held a meeting with Mr.Maged",Meetings & General Conversations,2024-08-07,6:18:20
724,-1002211098365,1270,Production Reporting,MahmoudMamdooh,"6/8

-researched LK and PM to see how both work so I can determine if we can run LK on mobile with PM server or if we’ll be limited to using a webview

-Held a meeting with Abdelhakim about the analytics data and gave him access to firebase and google play console with his personal account 

-Held a meeting with Abdullah Edriss and Ewaida about the new versions of the V.connct chats",Meetings & General Conversations,2024-08-07,6:18:47
726,-1002211098365,1272,Production Reporting,M0_Bassam,"6/8 Daily Tasks 

- Daily meeting 
- Replied on all support comments at Jira
- Started to work on the comparison between Tawk and Chatwoot
- Discussed with Nada Clickup structure and the my August plan 
- Workshop with Samman, Gammal, Osama, and Nada to review the migration structure we will go through it",Meetings & General Conversations,2024-08-07,6:26:15
733,-1002211098365,1279,Production Reporting,Loly_re,"Alaa Ali Daily report 07/ 08 :   

-Daily R & D meeting
-Dev meeting
-Multiple reviews from Mohamed Elrayes to solve my task-3 errors
-Finished 90% of task-3 (Full stack intern)
-Meeing with Ewida to know what should I do with V chat App
-Made a system design for v chat app to make variables (Including colors and typography)",Meetings & General Conversations,2024-08-07,14:11:30
735,-1002211098365,1281,Production Reporting,A_Abdelghaffar,"Abdelghaffar Daily Report 07-Aug
—————————————————
- Search on ERP branding.
- Detailed Review Ammar case study.
- Support Kasber in portal ERP.
- Give Eweida feedback on chat UI.
- Prepare the data report for Abdelhakim.
- Attend HR Manager - Kasber meeting.
—————————————————",Meetings & General Conversations,2024-08-07,14:22:12
736,-1002211098365,1282,Production Reporting,OmarH_11,"6/8 Daily Report: 

- Worked on the onboarding screens and changed the content 

- Added more details to the notifications tracker

- Align with the marketing about acymailing and how to review the statistics of users receiving these emails",Meetings & General Conversations,2024-08-07,14:31:12
738,-1002211098365,1284,Production Reporting,Shaimaedris9,"07/08 Daily task
- Finished Inmate UX Writing content screens ""Arab"" .
- Worked on some changes regarding the help center based on the support suggestions/ also detected some issues in Classroom with support and reported it to Abdullah for a solution and confirmed info.
- Update the screens and content of the new updated of Meet Mobile.
- Chat New enhancements and document the changes and updates.
- Search for best practices for screens annotation in the help center.",Meetings & General Conversations,2024-08-07,14:50:39
739,-1002211098365,1285,Production Reporting,EdroSoli392,"7/8 Daily Report:

Study the engine from the Docs and to know the search and the system. 
Worked on the Release notes for meet V7.5.1
Keep Up with toqa and alaa. 
Meeting with mamdouh about chat.",Meetings & General Conversations,2024-08-07,14:58:12
740,-1002211098365,1286,Production Reporting,MohamadElrayes,"Daily Status - August 7th

- Followed up with Sara and Nabil regarding the bugs on the landing page.

- Worked on and resolved all the identified bugs.

- Assisted Alaa after the daily intern standup by explaining some concepts and resolving the bugs she encountered.

- Assisted Alaa again with an issue related to images in her project after she requested further help.

- Helped Abd El-Raouf with his issues after he requested assistance in the standup meeting.",Meetings & General Conversations,2024-08-07,15:03:57
754,-1002211098365,1300,Production Reporting,Amr_ElBerry,"7/8 tasks:

- Daily meeting

- SaaS meeting

- worked on price & plans page on the website",Meetings & General Conversations,2024-08-07,19:10:54
757,-1002211098365,1303,Production Reporting,MohamedMansour1999,"6/8

-Daily meeting
-Changed of price and plans page and I still continue to work it today",Meetings & General Conversations,2024-08-07,19:29:42
760,-1002211098365,1306,Production Reporting,MahmoudMamdooh,"7/8
- meeting with Abdullah about chats
- meeting with Abdelhakim about mobile analytic data
-meeting with masrya , mohnad & moatz about notification cycle in firebase
- tried to use Pm keys and secrets in LK but there was no luck",Meetings & General Conversations,2024-08-07,19:53:12
763,-1002211098365,1309,Production Reporting,ahmadsamir22,"Daily Status - 6/8

- Update API features list with Eman to match Vconnct Classroom Client API features 

- Create Descriptive readme files for the Vconnct Classroom Client API and Payment Service 

- Start developing the new save recording cycle to be saved locally to prevent the recordings issues and reduce latency ( Classroom Client API)",Meetings & General Conversations,2024-08-08,5:12:58
765,-1002211098365,1311,Production Reporting,AhmedKhalifaDev,"7/8
Daily report

mobile app: 
- playstore ( approved - production)
- appGallery (in review)
- appStore ( approved )

Updating android version of the app",Meetings & General Conversations,2024-08-08,6:34:35
766,-1002211098365,1312,Production Reporting,M0_Bassam,"8/7 Daily Tasks:

- Daily meeting 
- Adjusted the Tags and custom fields in Clickup 
- Meeting with support following up with them on the Chatwoot bug and if they have any requests related to the dashboard 
- Finished the Chatwoot general features list and will add all the Tawk general features as well and then detail all of them",Meetings & General Conversations,2024-08-08,7:02:20
769,-1002211098365,1315,Production Reporting,Serag_Farghaly,"7/8 Daily Tasks:

- Multiple long and through meetings/ workshops with Abdullah and Soliman regarding the LK project 

- Follow up with Certum

- Supporting Sara with Landing pages when needed",Meetings & General Conversations,2024-08-08,7:31:57
772,-1002211098365,1318,Production Reporting,Abd_Al_Rhman_Ragab,"7/8 tasks: 
 
- meeting with Mr. Magid to discuss the SaaS action plan, we will preview the SaaS output next Monday 12/08/2024 
 
- meeting Elgammal and elsamman to discuss the Aug Plan, we agreed on starting with hotfixes and bugs, video editor for Empower, and LMS SaaS release 1.0 by 15/08/2024, then we can go through adding the examination system for The Bridge after that by 3rd week of Aug",Meetings & General Conversations,2024-08-08,7:36:44
773,-1002211098365,1319,Production Reporting,Nadanabil24,"7/8 Daily tasks

- send daily meeting attendance
- review Ewida's UI for Vchat
- discuss with Sara, Eman, and Amr the assets on the website product page and what to do in this task"" They will search for the reference to do""  and I will support them with a quick workshop
- update and review the July tracker 
- review and edit the user guide that Yousra is working on and help her with some tricks on Figma
- quick read to Ammar's use case
- discuss some points in the tracker with Gammal
- inform Osama that the KPIs for the dev team have missing data 
- align with marketing that we need new data on the affiliate channel",Meetings & General Conversations,2024-08-08,10:48:12
776,-1002211098365,1322,Production Reporting,Shaimaedris9,"08/08 Daily task
- Finished Inmate presentation screens Arabic content and review.
- Helped Yousra with API page, after talking and understanding the way of the components to fit with the content of it. 
- Studied UX writing flow to reflect of the content in ""App/Website"" and screens enhancements.
- SEOs Research ""Set obj /courses and articles""",Meetings & General Conversations,2024-08-08,13:07:52
777,-1002211098365,1323,Production Reporting,MohamedElKoofy,"08/08 Daily Tasks
- Finalized Affiliate Reel Script and sent it to Amira
- Follow up studio painting and preparations with Karim Lewaa
- Meeting with Ewida, Zainab, Menna, and Mona to align the inmate video script with the screens
- Screen record for the Help Center Vconnct getting started video
- Meeting with BD about the getting started video",Meetings & General Conversations,2024-08-08,13:07:59
778,-1002211098365,1324,Production Reporting,Nadanabil24,"Meeting MOM 8/8 Affiliate Program 

Date: 8/8/2024

Attendees:

- Nada
- Motaz

Discussion:

- discuss the Update on ERP of the user name to be on production
- limits 1 user  promo code as a hotfix needs to be merged  
- will study merging databases from ERP to affiliate databases to make a centralized database
- API to track users from Affiliate "" for tracking tasks""",Meetings & General Conversations,2024-08-08,13:21:51
779,-1002211098365,1325,Production Reporting,A_Abdelghaffar,"Abdelghaffar Daily Report 08-Aug
—————————————————
- Help Kasber in erp payroll search and implementation
- Assist Abdallah in icons of the new engin
—————————————————",Meetings & General Conversations,2024-08-08,13:24:35
780,-1002211098365,1326,Production Reporting,EdroSoli392,"8/8 Daily report:
Saw what toqa did and review the Flow and the prototype. 
Kept Workking on the UI and front with Soliman to adjust the colors and icons to finilize the UI.
Meeting with Osama saleh about the meet mobile app and the colors with alaa.
Meeting with Ewieda and Gammal to talk about the Chat App UX (IOS,Android,Desktop).",Meetings & General Conversations,2024-08-08,13:24:51
788,-1002211098365,1334,Production Reporting,Loly_re,"Alaa Ali Daily report 08/ 8 :   

-Daily R & D meeting
-Dev meeting
-Follow up with Ewida to make a new color pallet
-Multible quick discussions with dev team to solve some meet app issues
-Follow up with Ewida to test the new ux process 
-Made a full UI for V.Chat chat screen using Material-3 components",Meetings & General Conversations,2024-08-08,15:23:20
795,-1002211098365,1341,Production Reporting,husyenn,6/8 day off,Meetings & General Conversations,2024-08-08,17:33:25
796,-1002211098365,1342,Production Reporting,MohamedMansour1999,"8/7
-Daily meeting
-Finish Price And plans page and make changelog 
-Meeting with serag , Abdullah and soliman to discuss about rebranding new tool 
-Meeting with eng Samman and Soliman about new tool",Meetings & General Conversations,2024-08-08,18:44:14
797,-1002211098365,1343,Production Reporting,MohamadElrayes,"Daily Status - August 8th

- Added detailed README files for the Vconnct website, dashboard, and desktop repositories.

- Managed the daily standup for the interns.

- Followed up with Fillila and Diab to clarify the requirements for the investment form update. After multiple meetings, we agreed to remove certain keys from the form API to match the existing one.

- Worked on changing the form endpoint and removing unused keys. Completed the task and pushed the changes.

- Participated in a long meeting with Ahmed Osama, Mostafa, Ali, and Abd El Raouf to discuss the ERD and the structure of the new stack for the migration process.",Meetings & General Conversations,2024-08-08,19:05:29
801,-1002211098365,1347,Production Reporting,Amr_ElBerry,"8/8 tasks:

- Daily meeting 

- finished price & plans page on website 

- finished checkout page on website

- finished invoices & package details page inside the Lms system 

-worked on product page on the website",Meetings & General Conversations,2024-08-08,21:52:33
802,-1002211098365,1348,Production Reporting,ahmadsamir22,"Daily Status - 8/8

- Meeting with abdelhakim to discuss data exportation from Vconnct Classroom Client API to analyze these data

- Meeting with Shaimaa and Mansour discussing the best and fastest solution for Delta Co problems (Vconnct Enterprise)

- Continue developing the new save recordings cycle in Vconnct Classroom Client API",Meetings & General Conversations,2024-08-09,1:55:17
806,-1002211098365,1352,Production Reporting,zeinabahmed_2,"07/08 Daily Tasks:
ᯓ Attended Daily meeting

ᯓ Dubai Inmate Visits System:
• Finalized all Arabic Dashboard screens and sent them to the marketing team to start working on the video
• Updated the presentation slides (Arabic version) by adding the latest dashboard screens",Meetings & General Conversations,2024-08-09,12:47:45
807,-1002211098365,1353,Production Reporting,zeinabahmed_2,"08/08 Daily Tasks:
ᯓ Attended Daily meeting

ᯓ Dubai Inmate Visits System:
• Finalized the presentation slides, ensuring all content was reviewed by Shaima.
• Meeting with Koofy, Ewieda, Menna, and Mona to align the inmate video script with the screens

ᯓ V Meet Tool:
• Worked on the light mood colours for the new Meet Tool

ᯓ Conference Room System:
• Continued updating the system proposal presentation",Meetings & General Conversations,2024-08-09,12:47:54
808,-1002211098365,1354,Production Reporting,mmeweida,"Mohamed Eweida Daily Work Report

Day 6 | Sun, 4 | Office | 7 hrs
-
Review Ammar Webinar Case Study.
Attend the daily meeting.
Improve the IVS Dashboard design for the Arabic interface.
Implement edits for the V.Meet mobile app.
Coordinate with Zeinab on the next steps for the IVS.
-
✦

Day 7 | Tue, 6 | Office | 8 hrs
-
Start working on the UX/UI design for V.Chat.
-
✦

Day 8 | Wed, 7 | Office | 9 hrs
-
Attend the daily meeting.
Continue working on the V.Chat design process.
-
✦

Day 9 | Thu, 8 | Office | 7 hrs
-
Complete the iOS mobile app design for V.Chat.

Begin the real design process for implementation using the BDD Development process. Work as the UX Designer for the screens while Alaa focuses on UI design. Complete each screen and deliver it to the developer for implementation and testing.

Follow up on the Arabic presentation design for the Inmate Visit Permit System and meet with the media team to track the video editing process.
-
✦",Meetings & General Conversations,2024-08-09,13:23:17
810,-1002211098365,1356,Production Reporting,OmarH_11,"7/8 & 8/8 Daily Report:

- Worked on the mobile onboarding cycle 

- Align with the Backend team about the notifications cycle 

- Meeting with El Sheiwy about the data we get from clarity 

- Discuss the data available with Abdelhakem

- Uploaded the new templates to acymailing",Meetings & General Conversations,2024-08-09,15:56:27
811,-1002211098365,1357,Production Reporting,emmankh,"Daily Tasks for 4th August:

-Attended the daily meeting.

-Worked on the Developer Ecosystem Product Page, making further progress.

-Conducted research on Zoom's Account API to identify advanced APIs that could be implemented. Compiled a list of potential APIs to discuss further with Masrya and Mohand.

-Held a meeting with Mohand to discuss the plan for August and evaluate which Account APIs to implement. We selected three APIs to include in our plan. Additionally, we discussed the status of the documentation enhancement, and Mohand informed me that he is currently working on the light mode UI for the homepage, as Soliman has been assigned to another urgent task.

-Followed up with Amira on the status of the API announcement video. She confirmed that we will be able to review it tomorrow.",Meetings & General Conversations,2024-08-09,16:10:33
812,-1002211098365,1358,Production Reporting,emmankh,"Daily Tasks for 5th August:

-Attended the daily meeting.

-Worked on the edits suggested by Serag for the Developer Ecosystem Product Page to ensure better use of the components.

-Completed the August plan and reviewed the first draft with El-Gammal. Awaiting Masrya's approval to discuss the implementation details and time frame.

-Held a meeting with Yousra to align the content of the Product Page.

-Met with Samir to discuss the comparison feature list. He informed me that the backend work is complete, but Hesham is currently occupied with another urgent task, so it's not finished yet.

-Discussed the Documentation Home Page with Mohand. He informed me that it is now ready, but he encountered a problem that prevented him from uploading it to the dev link. He is currently waiting for Ahmed Osama to assist.

-Had a quick discussion with Masrya about the August plan. He advised me to speak with El-Gammal because a major change has occurred, requiring us to adjust our priorities.",Meetings & General Conversations,2024-08-09,16:10:48
813,-1002211098365,1359,Production Reporting,emmankh,"Daily Tasks for 6th August:

-Attended the daily meeting.

-Attended a meeting with El-Gammal, Shimaa, Yousra, and Abdullah, where El-Gammal explained the new engine that we will be working on.

-Discussed the Product Page with Sara, explaining the issues I encountered with using the components, as they didn’t match the page’s needs. She provided me with a set of links to help choose more suitable components.

-Followed up with Mohand and Samir regarding the documentation enhancement. They informed me that they are still waiting for Ahmed Osama to assist with the upload.

-Began studying the new engine and exploring its documentation to understand its functionality and application.

-Met with Ammar to explain the API and its workings. However, we need to set up another session for a more detailed explanation.

-Had a discussion with Hager and Malak from the Business Development team. They requested a document that outlines the API features in a specific format to present to a client.",Meetings & General Conversations,2024-08-09,16:11:00
814,-1002211098365,1360,Production Reporting,emmankh,"Daily Tasks for 7th August:

-Attended the daily meeting.

-Completed the feature list and reviewed it with Samir to ensure everything was accurate. Then, I reviewed it with El-Gammal before sending it to Malak.

-Worked on the API comparison sheet, refining the details.

-We decided to create a solution page for the API, as it will be quicker to implement and urgently needed on the website. I selected a template and began making adjustments to it.

-Discussed with Yousra the need to adjust the content to fit the design, as the Product Page content was too long.

-Had a meeting with Mona to review the API announcement video. It turned out great, but there were a few edits she will be working on.

-Elshiwey asked me to explain the API to them because he and Menna missed the initial meeting where we covered everything about the API. I went to meet with them, but after waiting 20 minutes for everyone to gather, we had to reschedule. I asked them to set a date when the entire team is available for the meeting.",Meetings & General Conversations,2024-08-09,16:11:28
815,-1002211098365,1361,Production Reporting,emmankh,"Daily Tasks for 8th August:

-Attended the daily meeting.

-Worked on the API Solution Page images with the help of Nada. She assisted Amr, Zeinab, and me with Photoshop, showing us how to edit the pictures after selecting them.

-Spent considerable time choosing pictures that matched the Solution Page theme, ultimately deciding to use the same theme as the Meet Product Page.

-Held a meeting with Samir and Abdelhakim to gather the API data. I also requested Meet API data from Mohand, who sent me a file that we plan to discuss further.

-Discussed with Mohand what he and Masrya are currently working on. I emphasized the importance of getting the comparison feature table live on the Prices and Plans page, as it's crucial for users to see the differences between the packages. Mohand assured me that if no one else could work on it, he would handle it himself. We also discussed the status of the documentation enhancement, though we still need Ahmed Osama's assistance.",Meetings & General Conversations,2024-08-09,16:11:49
830,-1002211098365,1376,Production Reporting,Nadanabil24,"8/8 Daily Tasks

- Daily meeting & send the attendance 
- align with the designers to choose photos for the landing page
- select and edit photos with designers to create them for landing pages
- meeting with Motaz to discuss some points for the affilate program "" The MOM is on the General group""
- reviewing the designs for Vchat with Ewida and Alaa
- Edit and finalize the July tracker
- align with ElSamman and Osama on the Education page production
- align with Abdelrahman that he will work on the Design of the solution page
- meeting with Menna to discuss the screens of the affiliate "" need to create new screens with the Arabic language ""
- collect the team reports for this week",Meetings & General Conversations,2024-08-09,21:39:36
899,-1002211098365,1591,Production Reporting,Mohamed_Said_97,"15/8

I tested the Analytics Dashboard on production, and there were two bugs .

-The first issue was that the link expired after 2 minutes, but this has now been resolved.
-The second issue is that when downloading the Excel sheet, if the language is set to Arabic, it turns into symbols. This problem is still unresolved.

-I created a task for the script  for the Client API Classroom in the script that retrieves all the recordings from the tool to the database on ClickUp.
-I created issue where it only returns the sessions that have been recorded, but it doesn't return the recording link.",Quality,2024-08-15,14:35:05
904,-1002211098365,1596,Production Reporting,Shaima,"14/08 Daily task
- Search for a new tool for the help center The search reached ""50%"".
- Review and edit table comparison Arabic for V.connct Education.
- Finished reviewing all Enterprise content in help center ""Enhancement"" 
- Started reviewing V.Chat screens ""Eng"" .",Knowledge,2024-08-15,14:41:37
910,-1002211098365,1602,Production Reporting,toaa,"14/8
-Daily meeting 
-bassam’s clickup demo 
-R&D meeting to discuss the new structure 
-Worked on enterprise”website” screens and started applying prototype to it used slack as a reference for search/ menu popups/ popups in general",Communication,2024-08-15,14:43:08
921,-1002211098365,1612,Production Reporting,toaa,"15/8
-Daily meeting 
- worked on enterprise screens “website “ reviewed prototype and noted the screens that still needs some work to be done 
- worked on flow of slack used mobinn to find the flow of slack’s screens",Communication,2024-08-15,14:46:23
922,-1002211098365,1613,Production Reporting,Mohamed Bassam,"15/8 Daily Tasks

- Daily Meeting 
- Meeting with a partner to explain tools, conference room, and affiliate program (attendees were: client, Ms Mona Arif, Bassam, Zeinab, Yousef)
- Quick meeting with Ms Mona Arif and Zeinab to talk about the partnership needed with Logitech 
- Meeting with Hagar and Amira to know some of the BD's requests in order to implement it 
- Checked with Moataz the status of the affiliate tasks as a delegate for Nada 
- Added some adjustments on clickup plus inviting some of the colleges 
- Revised the excel sheet for comparison between zoom, meet and teams which will updated for version 4",Project (coordination),2024-08-15,14:49:00
924,-1002211098365,1615,Production Reporting,Amr El-Berry,"15/8 tasks:

- Daily meeting

- Worked on documentation, Finished ( Admin Dashboard, Instructor Panel, Student Panel ,and Affiliator Panel)",Learning & Customer,2024-08-15,15:50:00
925,-1002211098365,1616,Production Reporting,Ahmed Fillila,"15/8

Today worked on :
- execute post-production requirements for the investment crm lead management system, ensuring alignment with needs and requirements

- tracking issue on lead on production

- meeting with interns to address some database issues , refine and clarify system requirements and provide other guidance on various technical aspect",SaaS,2024-08-15,15:59:12
927,-1002211098365,1618,Production Reporting,Serag M F,"Daily Tasks 15/8:

- Delegated for Landing Pages, Website

- Long Meeting regarding the new structure of workload in R&D and ensuring everyone is aligned with why we're testing this system and how it's beneficial to everyone at every stage of the cycle

- Follow up with Hesham on Landing pages: He finished the comparison, and sent me the preview page, I asked him to review some possible mistakes/ missed fixes, but otherwise the page is complete once those small inconsistencies are addressed. Page is now in testing.

- Multiple Audits and Workshops of varying times & lengths: With Abdelghaffar for colors, With Alaa for the Chat UI, with Eweida for UX, With Amr for preliminary Planning, with Soliman for establishing the new components

- Short Meeting regarding the API Cycle with Eman & Gammal, where we provided insights and feedback with Eman and discussed the work she's prepared. 

- Another meeting with Samman & Devs regarding the requirement preparation on Clickup for the LK Project

- Adjusting with Shaima the Content of the comparison for Hesham

- Passed the JSON for the LK tool from Devs to Shaima

- Created tasks on Click up for 5 modules for the LK project

- Designed a large portion of the LK chat pane from scratch applying the past month of research and studying + lessons from Vconnct Meet 7.x UI issues, used React Aria components that look like Shadcn to make sure I can easily align the creative direction of the company in the future with little to no hassle.

- Delegated to Alaa capturing LK feature screenshots to speed up my work, so that I may focus on designing

- Collected the screenshots and designed anything missing, finishing a total of 3 pseudo-modules: Loaders, Context Menus & Drop Downs, Buttons & Behaviors (Part 1), Toggles & Badges (Such as the buttons that open the people list and chat menus), and finally the chat text inputs, upload, emoji & Send buttons.

- Started on the notifications Module but noticed a few issues in the design so will withhold it till I can adjust it to work with react components if possible to maintain the visual coherency",SaaS,2024-08-15,16:30:51
928,-1002211098365,1619,Production Reporting,Ahmed Hamdy,"15/8

-Worked on editing buttons in telegram bot.",AI,2024-08-15,17:14:53
929,-1002211098365,1620,Production Reporting,Mohamed El Koofy,"15/8 daily tasks
- affiliate reel first cut
- meeting with mr. Magid
- classroom demo for BD voice over and video editing",Knowledge,2024-08-15,17:56:59
931,-1002211098365,1622,Production Reporting,Mohamed Elrayes,"Daily Standup - August 15th

- Implemented the changes requested by Eman for the features comparison table of the Classroom packages and completed it and it is now live.

- Managed the daily stand-up meeting for the interns.

- Updated the style of the comparison table on the education landing page based on the new design shown by Serag, and completed the changes.

- Requested clarification from Serag on the comparison data, as the data file contained unclear information, and asked to shorten the length of individual features to fit the table on mobile sizes.

- Finalized the comparison table data and pushed the changes for testing. Additionally, Serag requested a change to the Vconnct icon and some data updates, which I completed, and it is now ready for merging.",SaaS,2024-08-15,19:46:22
933,-1002211098365,1624,Production Reporting,Ahmed khalifa,"15/8
Uploaded vConnect Chats (version 0.7.0) to the Apple Store, currently awaiting review.

Focused on resolving ( 5 ) critical bugs reported by @EdroSoli392 
- 1 solved
- 2 unable to reproduce them
- 1 related to the backend 
- 1 related to the website 

and I’m continuing to work from home on them",Apps (Mobile & Desktop),2024-08-15,19:58:03
934,-1002211098365,1625,Production Reporting,Ahmad Samir,"Daily Status - 15/8

Ongoing investigation into a bug in the order placement cycle where valid promo codes are not affecting the order price as expected.

Fixed the issue with the recording population script, which was previously returning two different types of responses for the recordings.

Completed the integration of the Affiliate promo code feature between Vconnct and the Vconnct Classroom Client API.",SaaS,2024-08-15,20:15:51
